Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
IPHI,INPHI CORP,Equity,0.01,43.84,23131,1014063.04,1014063.04,Information Technology,B5TRVW5,US45772F1075,New York Stock Exchange Inc.
ANF,ABERCROMBIE AND FITCH CLASS A,Equity,0.01,26.29,38444,1010692.76,1010692.76,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
AX,AXOS FINANCIAL INC,Equity,0.01,30.75,32848,1010076,1010076,Financials,BGK38H3,US05465C1009,New York Stock Exchange Inc.
HOPE,HOPE BANCORP INC,Equity,0.01,14.22,70797,1006733.34,1006733.34,Financials,BYN87K7,US43940T1097,NASDAQ
LPSN,LIVEPERSON INC,Equity,0.01,28.58,35185,1005587.3,1005587.3,Information Technology,2577052,US5381461012,NASDAQ
MCY,MERCURY GENERAL CORP,Equity,0.01,51.41,19513,1003163.33,1003163.33,Financials,2578464,US5894001008,New York Stock Exchange Inc.
SCS,STEELCASE INC CLASS A,Equity,0.01,17.6,56965,1002584,1002584,Industrials,2150420,US8581552036,New York Stock Exchange Inc.
AXE,ANIXTER INTERNATIONAL INC,Equity,0.01,57.13,17537,1001888.81,1001888.81,Information Technology,2468844,US0352901054,New York Stock Exchange Inc.
MSEX,MIDDLESEX WATER,Equity,0.01,57.76,17339,1001500.64,1001500.64,Utilities,2589466,US5966801087,NASDAQ
WERN,WERNER ENTERPRISES INC,Equity,0.01,34.82,28758,1001353.56,1001353.56,Industrials,2948852,US9507551086,NASDAQ
SM,SM ENERGY,Equity,0.01,16.08,62233,1000706.64,1000706.64,Energy,2764188,US78454L1008,New York Stock Exchange Inc.
BMI,BADGER METER INC,Equity,0.01,57.14,17507,1000349.98,1000349.98,Information Technology,2069128,US0565251081,New York Stock Exchange Inc.
AEIS,ADVANCED ENERGY INDUSTRIES INC,Equity,0.01,48.63,20568,1000221.84,1000221.84,Information Technology,2049175,US0079731008,NASDAQ
ITRI,ITRON INC,Equity,0.01,49.79,20048,998189.92,998189.92,Information Technology,2471949,US4657411066,NASDAQ
ALGT,ALLEGIANT TRAVEL,Equity,0.01,126.11,7912,997782.32,997782.32,Industrials,B15M2C3,US01748X1028,NASDAQ
NVTA,INVITAE CORP,Equity,0.01,24.19,41241,997619.79,997619.79,Health Care,BVVCNT1,US46185L1035,New York Stock Exchange Inc.
LZB,LA-Z-BOY INC,Equity,0.01,33.7,29602,997587.4,997587.4,Consumer Discretionary,2508405,US5053361078,New York Stock Exchange Inc.
ARWR,ARROWHEAD PHARMACEUTICALS INC,Equity,0.01,18.88,52708,995127.04,995127.04,Health Care,BYQBFJ8,US04280A1007,NASDAQ
KAMN,KAMAN CORP,Equity,0.01,57.86,17185,994324.1,994324.1,Industrials,2483223,US4835481031,New York Stock Exchange Inc.
FCPT,FOUR CORNERS PROPERTY INC TRUST,Equity,0.01,28.35,34993,992051.55,992051.55,Real Estate,BZ16HK0,US35086T1097,New York Stock Exchange Inc.
LTXB,LEGACYTEXAS FINANCIAL GROUP INC,Equity,0.01,39,25427,991653,991653,Financials,BV2CL41,US52471Y1064,NASDAQ
STMP,STAMPS.COM INC,Equity,0.01,86.68,11410,989018.8,989018.8,Consumer Discretionary,B013D75,US8528572006,NASDAQ
FOE,FERRO CORP,Equity,0.01,18.89,52305,988041.45,988041.45,Materials,2335001,US3154051003,New York Stock Exchange Inc.
CALM,CAL MAINE FOODS INC,Equity,0.01,44.46,22181,986167.26,986167.26,Consumer Staples,2158781,US1280302027,NASDAQ
OSIS,OSI SYSTEMS INC,Equity,0.01,85.82,11488,985900.16,985900.16,Information Technology,2111579,US6710441055,NASDAQ
MED,MEDIFAST INC,Equity,0.01,135.36,7277,985014.72,985014.72,Consumer Staples,2934033,US58470H1014,New York Stock Exchange Inc.
ATRA,ATARA BIOTHERAPEUTICS INC,Equity,0.01,39.18,25119,984162.42,984162.42,Health Care,BP4WT09,US0465131078,NASDAQ
ORC,ORCHID ISLAND CAPITAL INC,Equity,0.01,6.86,143197,982331.42,982331.42,Financials,B5VKFB9,US68571X1037,New York Stock Exchange Inc.
CNNE,CANNAE HOLDINGS INC,Equity,0.01,23.6,41608,981948.8,981948.8,Financials,BFMQPR2,US13765N1072,New York Stock Exchange Inc.
CPE,CALLON PETROLEUM,Equity,0.01,7.65,128310,981571.5,981571.5,Energy,2186072,US13123X1028,New York Stock Exchange Inc.
BKD,BROOKDALE SENIOR LIVING INC,Equity,0.01,6.85,143179,980776.15,980776.15,Health Care,B0PZN33,US1124631045,New York Stock Exchange Inc.
PBH,PRESTIGE CONSUMER HEALTHCARE INC,Equity,0.01,28.45,34463,980472.35,980472.35,Health Care,B0650P3,US74112D1019,New York Stock Exchange Inc.
ELY,CALLAWAY GOLF,Equity,0.01,16.87,58031,978982.97,978982.97,Consumer Discretionary,2173933,US1311931042,New York Stock Exchange Inc.
DRQ,DRIL QUIP INC,Equity,0.01,45.51,21445,975961.95,975961.95,Energy,2116767,US2620371045,New York Stock Exchange Inc.
DIN,DINE BRANDS GLOBAL INC,Equity,0.01,86.47,11281,975468.07,975468.07,Consumer Discretionary,2456957,US2544231069,New York Stock Exchange Inc.
SEB,SEABOARD CORP,Equity,0.01,4131.73,236,975088.28,975088.28,Consumer Staples,2786687,US8115431079,Nyse Mkt Llc
WDR,WADDELL AND REED FINANCIAL INC CLA,Equity,0.01,17.89,54439,973913.71,973913.71,Financials,2156503,US9300591008,New York Stock Exchange Inc.
HUBG,HUB GROUP INC CLASS A,Equity,0.01,43.12,22550,972356,972356,Industrials,2407632,US4433201062,NASDAQ
YEXT,YEXT INC,Equity,0.01,23,42202,970646,970646,Information Technology,BD8ZJW2,US98585N1063,New York Stock Exchange Inc.
DNOW,NOW INC,Equity,0.01,14.12,68580,968349.6,968349.6,Industrials,BMH0MV1,US67011P1003,New York Stock Exchange Inc.
LRN,K12 INC,Equity,0.01,33.28,29094,968248.32,968248.32,Consumer Discretionary,B29ZB62,US48273U1025,New York Stock Exchange Inc.
SNBR,SLEEP NUMBER CORP,Equity,0.01,47.78,20244,967258.32,967258.32,Consumer Discretionary,BF4HN46,US83125X1037,NASDAQ
NWBI,NORTHWEST BANCSHARES INC,Equity,0.01,17.37,55646,966571.02,966571.02,Financials,B523Z73,US6673401039,NASDAQ
ACA,ARCOSA INC,Equity,0.01,31.52,30621,965173.92,965173.92,Industrials,BGPZ5W8,US0396531008,New York Stock Exchange Inc.
ENTA,ENANTA PHARMACEUTICALS INC,Equity,0.01,102.57,9399,964055.43,964055.43,Health Care,B9L5200,US29251M1062,NASDAQ
SFBS,SERVISFIRST BANCSHARES INC,Equity,0.01,35.18,27388,963509.84,963509.84,Financials,BMH0MP5,US81768T1088,NASDAQ
SEAS,SEAWORLD ENTERTAINMENT INC,Equity,0.01,23.61,40638,959463.18,959463.18,Consumer Discretionary,B84KWJ4,US81282V1008,New York Stock Exchange Inc.
UCBI,UNITED COMMUNITY BANKS INC,Equity,0.01,26.58,36095,959405.1,959405.1,Financials,2862156,US90984P3038,NASDAQ
VRNS,VARONIS SYSTEMS INC,Equity,0.01,59.91,15981,957421.71,957421.71,Information Technology,BJZ2ZR5,US9222801022,NASDAQ
FRME,FIRST MERCHANTS CORP,Equity,0.01,40.16,23790,955406.4,955406.4,Financials,2342410,US3208171096,NASDAQ
SBCF,SEACOAST BANKING OF FLORIDA,Equity,0.01,29.42,32442,954443.64,954443.64,Financials,BH65L93,US8117078019,NASDAQ
BCOR,BLUCORA INC,Equity,0.01,28.37,33631,954111.47,954111.47,Financials,B8L2DV2,US0952291005,NASDAQ
HRTX,HERON THERAPEUTICS INC,Equity,0.01,24.4,39040,952576,952576,Health Care,BJ0XLZ3,US4277461020,NASDAQ
UVV,UNIVERSAL CORP,Equity,0.01,60.1,15818,950661.8,950661.8,Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.
AVYA,AVAYA HOLDINGS CORP,Equity,0.01,14.44,65665,948202.6,948202.6,Information Technology,BD9G9B3,US05351X1019,New York Stock Exchange Inc.
ALEX,ALEXANDER & BALDWIN INC,Equity,0.01,23.47,40272,945183.84,945183.84,Real Estate,B827VB2,US0144911049,New York Stock Exchange Inc.
SEM,SELECT MEDICAL HOLDINGS CORP,Equity,0.01,14.32,65997,945077.04,945077.04,Health Care,B4MF0Q6,US81619Q1058,New York Stock Exchange Inc.
NWS,NEWS CORP CLASS B,Equity,0.01,12.73,73970,941638.1,941638.1,Communication,BBGVT51,US65249B2088,NASDAQ
DDS,DILLARDS INC CLASS A,Equity,0.01,72.87,12898,939877.26,939877.26,Consumer Discretionary,2269768,US2540671011,New York Stock Exchange Inc.
CLVS,CLOVIS ONCOLOGY INC,Equity,0.01,27.48,34083,936600.84,936600.84,Health Care,B6RS2B3,US1894641000,NASDAQ
CARG,CARGURUS INC CLASS A,Equity,0.01,39.2,23880,936096,936096,Communication,BF5D6S8,US1417881091,NASDAQ
SMP,STANDARD MOTOR PRODUCTS INC,Equity,0.01,48.66,19194,933980.04,933980.04,Consumer Discretionary,2838306,US8536661056,New York Stock Exchange Inc.
LSCC,LATTICE SEMICONDUCTOR CORP,Equity,0.01,12.56,74341,933722.96,933722.96,Information Technology,2506658,US5184151042,NASDAQ
VRTU,VIRTUSA CORP,Equity,0.01,54.31,17192,933697.52,933697.52,Information Technology,B1YWRN0,US92827P1021,NASDAQ
FIBK,FIRST INTERSTATE BANCSYSTEM INC CL,Equity,0.01,42.16,22072,930555.52,930555.52,Financials,B4RGHN0,US32055Y2019,NASDAQ
MNTA,MOMENTA PHARMACEUTICALS INC,Equity,0,14.53,63913,928655.89,928655.89,Health Care,B018VB0,US60877T1007,NASDAQ
CATM,CARDTRONICS PLC CLASS A,Equity,0,32.63,28441,928029.83,928029.83,Information Technology,BYT1841,GB00BYT18414,NASDAQ
DOOR,MASONITE INTERNATIONAL CORP,Equity,0,52.91,17528,927406.48,927406.48,Industrials,BCZM468,CA5753851099,New York Stock Exchange Inc.
NAVG,NAVIGATORS GROUP INC,Equity,0,69.9,13249,926105.1,926105.1,Financials,2627850,US6389041020,NASDAQ
NBTB,NBT BANCORP INC,Equity,0,37.74,24473,923611.02,923611.02,Financials,2626459,US6287781024,NASDAQ
EIG,EMPLOYERS HOLDINGS INC,Equity,0,41.1,22421,921503.1,921503.1,Financials,B1Q1RR9,US2922181043,New York Stock Exchange Inc.
DENN,DENNYS CORP,Equity,0,17.99,51221,921465.79,921465.79,Consumer Discretionary,2250580,US24869P1049,NASDAQ
MDR,MCDERMOTT INTERNATIONAL INC,Equity,0,7.9,116634,921408.6,921408.6,Energy,BD9NR98,PAL1201471A1,New York Stock Exchange Inc.
ADNT,ADIENT PLC,Equity,0,14.37,64038,920226.06,920226.06,Consumer Discretionary,BD845X2,IE00BD845X29,New York Stock Exchange Inc.
EAT,BRINKER INTERNATIONAL INC,Equity,0,44.15,20831,919688.65,919688.65,Consumer Discretionary,2193544,US1096411004,New York Stock Exchange Inc.
DY,DYCOM INDUSTRIES INC,Equity,0,49.73,18458,917916.34,917916.34,Industrials,2289841,US2674751019,New York Stock Exchange Inc.
GES,GUESS INC,Equity,0,22.85,40162,917701.7,917701.7,Consumer Discretionary,2387109,US4016171054,New York Stock Exchange Inc.
GRPN,GROUPON INC,Equity,0,3.46,265022,916976.12,916976.12,Consumer Discretionary,B77D163,US3994731079,NASDAQ
WD,WALKER & DUNLOP INC,Equity,0,53.2,17160,912912,912912,Financials,B4TZV44,US93148P1021,New York Stock Exchange Inc.
HTLF,HEARTLAND FINANCIAL USA INC,Equity,0,47.05,19351,910464.55,910464.55,Financials,2828147,US42234Q1022,NASDAQ
SIG,SIGNET JEWELERS LTD,Equity,0,27.09,33559,909113.31,909113.31,Consumer Discretionary,B3CTNK6,BMG812761002,New York Stock Exchange Inc.
TRS,TRIMAS CORP,Equity,0,31.72,28647,908682.84,908682.84,Industrials,B1XHRL4,US8962152091,NASDAQ
JELD,JELD WEN HOLDING INC,Equity,0,19.18,47268,906600.24,906600.24,Industrials,BYM4WL2,US47580P1030,New York Stock Exchange Inc.
MDC,MDC HOLDINGS INC,Equity,0,28.4,31912,906300.8,906300.8,Consumer Discretionary,2561204,US5526761086,New York Stock Exchange Inc.
MANT,MANTECH INTERNATIONAL CORP CLASS A,Equity,0,54.72,16551,905670.72,905670.72,Information Technology,2825308,US5645631046,NASDAQ
MGLN,MAGELLAN HEALTH INC,Equity,0,67.2,13459,904444.8,904444.8,Health Care,2307787,US5590792074,NASDAQ
IOVA,IOVANCE BIOTHERAPEUTICS INC,Equity,0,10.35,87322,903782.7,903782.7,Health Care,BF0DMK7,US4622601007,NASDAQ
HA,HAWAIIAN HOLDINGS INC,Equity,0,25.97,34791,903522.27,903522.27,Industrials,2408044,US4198791018,NASDAQ
MLR,MILLER INDUSTRIES INC,Equity,0,33.07,27295,902645.65,902645.65,Industrials,2801193,US6005512040,New York Stock Exchange Inc.
BGS,B AND G FOODS INC,Equity,0,24.18,37290,901672.2,901672.2,Consumer Staples,B034L49,US05508R1068,New York Stock Exchange Inc.
HL,HECLA MINING,Equity,0,2.4,374496,898790.4,898790.4,Materials,2418601,US4227041062,New York Stock Exchange Inc.
MATW,MATTHEWS INTERNATIONAL CORP CLASS,Equity,0,38.26,23436,896661.36,896661.36,Industrials,2568090,US5771281012,NASDAQ
RAVN,RAVEN INDUSTRIES INC,Equity,0,38.86,23072,896577.92,896577.92,Industrials,2725851,US7542121089,NASDAQ
SHAK,SHAKE SHACK INC CLASS A,Equity,0,54.89,16300,894707,894707,Consumer Discretionary,BV0LCR0,US8190471016,New York Stock Exchange Inc.
CBM,CAMBREX CORP,Equity,0,39.45,22679,894686.55,894686.55,Health Care,2165811,US1320111073,New York Stock Exchange Inc.
ICFI,ICF INTERNATIONAL INC,Equity,0,76.97,11609,893544.73,893544.73,Industrials,B1FP363,US44925C1036,NASDAQ
TRTN,TRITON INTERNATIONAL LTD,Equity,0,30.79,29004,893033.16,893033.16,Industrials,BDBBB21,BMG9078F1077,New York Stock Exchange Inc.
NNI,NELNET INC CLASS A,Equity,0,55.97,15939,892105.83,892105.83,Financials,2196190,US64031N1081,New York Stock Exchange Inc.
AROC,ARCHROCK INC,Equity,0,10.24,86598,886763.52,886763.52,Energy,BYRGSX7,US03957W1062,New York Stock Exchange Inc.
DDD,3D SYSTEMS CORP,Equity,0,11.32,78289,886231.48,886231.48,Information Technology,2889768,US88554D2053,New York Stock Exchange Inc.
EBIX,EBIX INC,Equity,0,51.59,17086,881466.74,881466.74,Information Technology,2008400,US2787152063,NASDAQ
IPAR,INTER PARFUMS INC,Equity,0,77.3,11351,877432.3,877432.3,Consumer Staples,2473150,US4583341098,NASDAQ
DIOD,DIODES INC,Equity,0,37.59,23295,875659.05,875659.05,Information Technology,2270500,US2545431015,NASDAQ
ATU,ACTUANT CORP CLASS A,Equity,0,25.06,34873,873917.38,873917.38,Industrials,2716792,US00508X2036,New York Stock Exchange Inc.
KN,KNOWLES CORP,Equity,0,16.55,52795,873757.25,873757.25,Information Technology,BJTD9L6,US49926D1090,New York Stock Exchange Inc.
SFLY,SHUTTERFLY INC,Equity,0,40.89,21361,873451.29,873451.29,Consumer Discretionary,B188HK1,US82568P3047,NASDAQ
MXL,MAXLINEAR INC,Equity,0,25.29,34436,870886.44,870886.44,Information Technology,B3RDWC8,US57776J1007,New York Stock Exchange Inc.
APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Equity,0,26.6,32657,868676.2,868676.2,Financials,B8FW545,US04316A1088,New York Stock Exchange Inc.
NSA,NATIONAL STORAGE AFFILIATES TRUST,Equity,0,27.66,31376,867860.16,867860.16,Real Estate,BWWCK85,US6378701063,New York Stock Exchange Inc.
NGHC,NATIONAL GENERAL HOLDINGS CORP,Equity,0,24.52,35275,864943,864943,Financials,BJ35QL7,US6362203035,NASDAQ
BIG,BIG LOTS INC,Equity,0,34.44,25027,861929.88,861929.88,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
MSTR,MICROSTRATEGY INC CLASS A,Equity,0,147.83,5826,861257.58,861257.58,Information Technology,2974329,US5949724083,NASDAQ
KNSL,KINSALE CAPITAL GROUP INC,Equity,0,69.2,12424,859740.8,859740.8,Financials,BD1MGQ3,US49714P1084,NASDAQ
AVAV,AEROVIRONMENT INC,Equity,0,71.7,11960,857532,857532,Industrials,B1P5YY8,US0080731088,NASDAQ
RLGY,REALOGY HOLDINGS CORP,Equity,0,11.8,72610,856798,856798,Real Estate,B5T0CW1,US75605Y1064,New York Stock Exchange Inc.
TUP,TUPPERWARE BRANDS CORP,Equity,0,27.11,31451,852636.61,852636.61,Consumer Discretionary,2872069,US8998961044,New York Stock Exchange Inc.
CDNA,CAREDX INC,Equity,0,35.85,23771,852190.35,852190.35,Health Care,BP3YM74,US14167L1035,NASDAQ
DNLI,DENALI THERAPEUTICS INC,Equity,0,24.44,34790,850267.6,850267.6,Health Care,BD2B4V0,US24823R1059,NASDAQ
MATX,MATSON INC,Equity,0,36.58,23225,849570.5,849570.5,Industrials,B8GNC91,US57686G1058,New York Stock Exchange Inc.
RDFN,REDFIN CORP,Equity,0,18.45,45954,847851.3,847851.3,Real Estate,BF1BDQ3,US75737F1084,NASDAQ
GIII,G III APPAREL GROUP LTD,Equity,0,35.74,23717,847645.58,847645.58,Consumer Discretionary,2369721,US36237H1014,NASDAQ
GHDX,GENOMIC HEALTH INC,Equity,0,74.23,11401,846296.23,846296.23,Health Care,B0J2NP2,US37244C1018,NASDAQ
SPXC,SPX CORP,Equity,0,35.5,23823,845716.5,845716.5,Industrials,2787185,US7846351044,New York Stock Exchange Inc.
MEDP,MEDPACE HOLDINGS INC,Equity,0,55.87,15093,843245.91,843245.91,Health Care,BDCBC61,US58506Q1094,NASDAQ
CORT,CORCEPT THERAPEUTICS INC,Equity,0,12.31,68318,840994.58,840994.58,Health Care,B00SCY1,US2183521028,NASDAQ
CLNC,COLONY CREDIT REAL ESTATE INC CLAS,Equity,0,15.72,53393,839337.96,839337.96,Financials,BG5QFQ5,US19625T1016,New York Stock Exchange Inc.
AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,Equity,0,49.89,16820,839149.8,839149.8,Industrials,B01Z8P4,US0491642056,NASDAQ
OXM,OXFORD INDUSTRIES INC,Equity,0,76.86,10892,837159.12,837159.12,Consumer Discretionary,2665300,US6914973093,New York Stock Exchange Inc.
OAS,OASIS PETROLEUM INC,Equity,0,5.95,140238,834416.1,834416.1,Energy,B64R5J2,US6742151086,New York Stock Exchange Inc.
SGMS,SCIENTIFIC GAMES CORP,Equity,0,22.52,37024,833780.48,833780.48,Consumer Discretionary,2919290,US80874P1093,NASDAQ
CHCO,CITY HOLDING,Equity,0,77.67,10708,831690.36,831690.36,Financials,2161778,US1778351056,NASDAQ
VGR,VECTOR GROUP LTD,Equity,0,11.05,75238,831379.9,831379.9,Consumer Staples,2515803,US92240M1080,New York Stock Exchange Inc.
NPO,ENPRO INDUSTRIES INC,Equity,0,67.72,12263,830450.36,830450.36,Industrials,2951292,US29355X1072,New York Stock Exchange Inc.
FATE,FATE THERAPEUTICS INC,Equity,0,18.37,44928,825327.36,825327.36,Health Care,BCZS820,US31189P1021,NASDAQ
PZZA,PAPA JOHNS INTERNATIONAL INC,Equity,0,47.34,17418,824568.12,824568.12,Consumer Discretionary,2696117,US6988131024,NASDAQ
LKFN,LAKELAND FINANCIAL CORP,Equity,0,48.5,16917,820474.5,820474.5,Financials,2537528,US5116561003,NASDAQ
SNHY,SUN HYDRAULICS CORP,Equity,0,48.06,17031,818509.86,818509.86,Industrials,2819282,US8669421054,NASDAQ
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Equity,0,20.76,39214,814082.64,814082.64,Financials,B3V8JL7,US70931T1034,New York Stock Exchange Inc.
BOLD,AUDENTES THERAPEUTICS INC,Equity,0,38.5,21105,812542.5,812542.5,Health Care,BD0CZD4,US05070R1041,NASDAQ
AVP,AVON PRODUCTS INC,Equity,0,2.98,272236,811263.28,811263.28,Consumer Staples,2066721,US0543031027,New York Stock Exchange Inc.
AYR,AIRCASTLE LTD,Equity,0,20.41,39720,810685.2,810685.2,Industrials,B1BDJQ3,BMG0129K1045,New York Stock Exchange Inc.
DCOM,DIME COMMUNITY BANCSHARES INC,Equity,0,20.21,40075,809915.75,809915.75,Financials,2034148,US2539221083,NASDAQ
STBA,S AND T BANCORP INC,Equity,0,40.74,19874,809666.76,809666.76,Financials,2781109,US7838591011,NASDAQ
CAL,CALERES INC,Equity,0,27.14,29801,808799.14,808799.14,Consumer Discretionary,BWX4MD9,US1295001044,New York Stock Exchange Inc.
FIT,FITBIT INC CLASS A,Equity,0,5.9,137044,808559.6,808559.6,Information Technology,BYY5DC1,US33812L1026,New York Stock Exchange Inc.
CWST,CASELLA WASTE SYSTEMS INC CLASS A,Equity,0,34.95,23109,807659.55,807659.55,Industrials,2120490,US1474481041,NASDAQ
ABG,ASBURY AUTOMOTIVE GROUP INC.,Equity,0,68.94,11698,806460.12,806460.12,Consumer Discretionary,2855855,US0434361046,New York Stock Exchange Inc.
PJC,PIPER JAFFRAY,Equity,0,74.49,10803,804715.47,804715.47,Financials,2227089,US7240781002,New York Stock Exchange Inc.
NTGR,NETGEAR INC,Equity,0,36.15,22224,803397.6,803397.6,Information Technology,2688363,US64111Q1040,NASDAQ
WHD,CACTUS INC CLASS A,Equity,0,37.72,21201,799701.72,799701.72,Energy,BF1GM16,US1272031071,New York Stock Exchange Inc.
PPBI,PACFIC PREMIER BANCORP INC,Equity,0,28.81,27703,798123.43,798123.43,Financials,2767217,US69478X1054,NASDAQ
PRAA,PRA GROUP INC,Equity,0,27.47,29051,798030.97,798030.97,Financials,BSHZ3P9,US69354N1063,NASDAQ
SKY,SKYLINE CHAMPION CORP,Equity,0,19.69,40468,796814.92,796814.92,Consumer Discretionary,2814005,US8308301055,New York Stock Exchange Inc.
EFII,ELECTRONICS FOR IMAGING INC,Equity,0,27.45,28980,795501,795501,Information Technology,2310202,US2860821022,NASDAQ
TROX,TRONOX LTD CLASS A,Equity,0,12.07,65620,792033.4,792033.4,Materials,B883PF6,AU000XINEOA7,New York Stock Exchange Inc.
PPC,PILGRIMS PRIDE CORP,Equity,0,20.88,37874,790809.12,790809.12,Consumer Staples,B5L3PZ2,US72147K1088,NASDAQ
LORL,LORAL SPACE AND COMMUNICATIONS INC,Equity,0,38.62,20404,788002.48,788002.48,Communication,B0LXSR0,US5438811060,NASDAQ
VREX,VAREX IMAGING CORP,Equity,0,32.94,23903,787364.82,787364.82,Health Care,BDQYWV1,US92214X1063,NASDAQ
TNC,TENNANT,Equity,0,62.03,12670,785920.1,785920.1,Industrials,2883641,US8803451033,New York Stock Exchange Inc.
PSMT,PRICESMART INC,Equity,0,62.61,12533,784691.13,784691.13,Consumer Staples,2092942,US7415111092,NASDAQ
FBC,FLAGSTAR BANCORP INC,Equity,0,32.74,23955,784286.7,784286.7,Financials,B7SVZ97,US3379307057,New York Stock Exchange Inc.
BJRI,BJS RESTAURANTS INC,Equity,0,47.42,16522,783473.24,783473.24,Consumer Discretionary,2200552,US09180C1062,NASDAQ
GH,GUARDANT HEALTH INC,Equity,0,93.5,8378,783343,783343,Health Care,BFXC911,US40131M1099,NASDAQ
PBI,PITNEY BOWES INC,Equity,0,6.88,113695,782221.6,782221.6,Industrials,2690506,US7244791007,New York Stock Exchange Inc.
BID,SOTHEBYS,Equity,0,39.83,19616,781305.28,781305.28,Consumer Discretionary,2822406,US8358981079,New York Stock Exchange Inc.
AIR,AAR CORP,Equity,0,35.14,22226,781021.64,781021.64,Industrials,2001119,US0003611052,New York Stock Exchange Inc.
ATKR,ATKORE INTERNATIONAL GROUP INC,Equity,0,22.52,34624,779732.48,779732.48,Industrials,BDHF495,US0476491081,New York Stock Exchange Inc.
GPOR,GULFPORT ENERGY CORP,Equity,0,7.63,101965,777992.95,777992.95,Energy,2398684,US4026353049,NASDAQ
BHE,BENCHMARK ELECTRONICS INC,Equity,0,26.17,29647,775861.99,775861.99,Information Technology,2090816,US08160H1014,New York Stock Exchange Inc.
SYNA,SYNAPTICS INC,Equity,0,33.46,23109,773227.14,773227.14,Information Technology,2839268,US87157D1090,NASDAQ
INST,INSTRUCTURE INC,Equity,0,44.23,17466,772521.18,772521.18,Information Technology,BYZGBP2,US45781U1034,New York Stock Exchange Inc.
PBYI,PUMA BIOTECHNOLOGY INC,Equity,0,42.37,18187,770583.19,770583.19,Health Care,B7F2TY6,US74587V1070,NASDAQ
PRO,PROS HOLDINGS INC,Equity,0,42.22,18188,767897.36,767897.36,Information Technology,B1YWQK0,US74346Y1038,New York Stock Exchange Inc.
DOCU,DOCUSIGN INC,Equity,0,57.75,13246,764956.5,764956.5,Information Technology,BFYT7B7,US2561631068,NASDAQ
CSGS,CSG SYSTEMS INTERNATIONAL INC,Equity,0,41.85,18222,762590.7,762590.7,Information Technology,2210885,US1263491094,NASDAQ
HMN,HORACE MANN EDUCATORS CORP,Equity,0,37.45,20343,761845.35,761845.35,Financials,2437112,US4403271046,New York Stock Exchange Inc.
SSP,EW SCRIPPS CLASS A,Equity,0,22.41,33971,761290.11,761290.11,Communication,2862532,US8110544025,NASDAQ
GPMT,GRANITE POINT MORTGAGE TRUST INC,Equity,0,18.76,40534,760417.84,760417.84,Financials,BF11FD4,US38741L1070,New York Stock Exchange Inc.
MDGL,MADRIGAL PHARMACEUTICALS INC,Equity,0,143.66,5292,760248.72,760248.72,Health Care,BD59BS7,US5588681057,NASDAQ
OPI,OFFICE PROPERTIES INCOME TRUST,Equity,0,28.6,26537,758958.2,758958.2,Real Estate,BYVLR75,US67623C1099,NASDAQ
HRI,HERC HOLDINGS INC,Equity,0,40.1,18916,758531.6,758531.6,Industrials,BZBZ020,US42704L1044,New York Stock Exchange Inc.
CNS,COHEN & STEERS INC,Equity,0,41.86,18101,757707.86,757707.86,Financials,B02H882,US19247A1007,New York Stock Exchange Inc.
CNA,CNA FINANCIAL CORP,Equity,0,44.05,17194,757395.7,757395.7,Financials,2204866,US1261171003,New York Stock Exchange Inc.
HLI,HOULIHAN LOKEY INC CLASS A,Equity,0,46.47,16283,756671.01,756671.01,Financials,BYQ3PM7,US4415931009,New York Stock Exchange Inc.
GPI,GROUP AUTOMOTIVE INC,Equity,0,62.29,12135,755889.15,755889.15,Consumer Discretionary,2121352,US3989051095,New York Stock Exchange Inc.
VNDA,VANDA PHARMACEUTICALS INC,Equity,0,18.22,41329,753014.38,753014.38,Health Care,B12W3P6,US9216591084,NASDAQ
MGY,MAGNOLIA OIL GAS CORP CLASS A,Equity,0,12.77,58775,750556.75,750556.75,Energy,BF2GC59,US5596631094,New York Stock Exchange Inc.
PATK,PATRICK INDUSTRIES INC,Equity,0,46.67,16071,750033.57,750033.57,Industrials,2673154,US7033431039,NASDAQ
LMNX,LUMINEX CORP,Equity,0,24,31234,749616,749616,Health Care,2572109,US55027E1029,NASDAQ
TWNK,HOSTESS BRANDS INC CLASS A,Equity,0,11.89,63002,749093.78,749093.78,Consumer Staples,BZ8VJD5,US44109J1060,NASDAQ
GCI,GANNETT INC,Equity,0,10.68,69684,744225.12,744225.12,Communication,BZ0P429,US36473H1041,New York Stock Exchange Inc.
TEN,TENNECO INC CLASS A,Equity,0,26.86,27575,740664.5,740664.5,Consumer Discretionary,2512600,US8803491054,New York Stock Exchange Inc.
INVA,INNOVIVA INC,Equity,0,14.18,52225,740550.5,740550.5,Health Care,BDDXF67,US45781M1018,NASDAQ
TTMI,TTM TECHNOLOGIES INC,Equity,0,11.83,62490,739256.7,739256.7,Information Technology,2635659,US87305R1095,NASDAQ
